1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1374	-0.805100	195.658932	19.785327	0.004156	1.0
1375	-0.803698	196.582812	19.701317	0.004958	1.0
1376	-0.803316	195.992250	19.754935	0.004640	0.8
1377	-0.802190	195.401601	19.808855	0.005547	1.0
1378	-0.814722	196.352600	19.722184	0.003822	1.0
1379	-0.792885	197.348008	19.632274	0.003567	0.8
1380	-0.796799	198.314034	19.545798	0.003825	0.8
1381	-0.806751	198.016824	19.572322	0.003662	1.1
1382	-0.803592	197.451620	19.622962	0.005526	1.1
1383	-0.792109	198.428012	19.535646	0.003429	1.0
1384	-0.795090	199.037414	19.481541	0.004956	0.8
1385	-0.806614	199.987738	19.397763	0.002437	0.8
1386	-0.800561	199.403518	19.449181	0.005306	1.1
1387	-0.798618	200.381240	19.363284	0.004217	1.2
1388	-0.804262	199.791060	19.415043	0.004137	1.2
1389	-0.801427	199.429264	19.446909	0.003819	1.0
1390	-0.796081	199.800154	19.414243	0.003748	0.9
1391	-0.805319	199.221037	19.465297	0.003260	0.9
1392	-0.807568	200.172336	19.381573	0.004990	0.9
1393	-0.796822	201.147068	19.296531	0.004398	1.0
1394	-0.797221	202.146834	19.210077	0.003408	1.0
1395	-0.808416	203.143614	19.124649	0.006097	1.0
1396	-0.802725	202.600563	19.171096	0.006176	0.9
1397	-0.798575	203.600494	19.085746	0.005024	0.9
1398	-0.787417	204.582621	19.002651	0.003484	1.1
1399	-0.785014	204.017950	19.050337	0.003789	1.0
1400	-0.798895	203.828337	19.066404	0.003912	1.0
1401	-0.825561	204.462110	19.012808	0.002441	1.0
1402	-0.815496	203.910324	19.059454	0.002621	1.1
1403	-0.789499	203.673424	19.079550	0.003273	0.9
1404	-0.804433	203.317309	19.109840	0.004300	0.9
1405	-0.804953	202.726740	19.160284	0.005103	1.2
1406	-0.782139	203.696996	19.077549	0.003002	0.8
1407	-0.806490	204.653099	18.996716	0.003839	0.9
1408	-0.796410	204.866094	18.978802	0.003900	0.9
1409	-0.788801	205.827798	18.898336	0.006826	1.0
1410	-0.820085	206.041513	18.880547	0.002939	1.0
1411	-0.791799	205.451059	18.929776	0.003534	0.9
1412	-0.809543	206.415198	18.849522	0.004162	1.1
1413	-0.800930	206.412508	18.849745	0.003788	0.9
1414	-0.807104	207.402455	18.768046	0.002604	0.9
1415	-0.807141	207.802019	18.735271	0.003660	1.2
1416	-0.814321	208.742710	18.658559	0.003831	1.0
1417	-0.804997	208.614590	18.668970	0.004579	0.9
1418	-0.816724	209.612425	18.588191	0.004616	0.9
1419	-0.792793	210.612175	18.507956	0.002717	1.0
1420	-0.805088	211.181052	18.462609	0.002943	1.0
1421	-0.808571	210.716298	18.499639	0.003547	1.0
1422	-0.805795	210.666134	18.503645	0.005519	1.0
1423	-0.800635	210.079343	18.550632	0.004834	1.0
1424	-0.800244	211.079339	18.470700	0.004417	1.1
1425	-0.786844	210.498364	18.517055	0.005816	1.0
1426	-0.809836	209.911821	18.564090	0.004538	1.1
1427	-0.796904	209.323342	18.611522	0.003697	0.9
1428	-0.818612	209.590701	18.589943	0.004553	1.0
1429	-0.793021	210.206483	18.540431	0.005481	1.1
1430	-0.798811	209.618931	18.587667	0.005362	1.0
1431	-0.797821	210.618931	18.507416	0.003502	0.9
1432	-0.808907	211.618537	18.427886	0.004970	0.9
1433	-0.820193	212.589694	18.351271	0.004775	0.9
1434	-0.805426	213.184001	18.304700	0.005034	1.1
1435	-0.800228	212.694988	18.343003	0.003193	1.1
1436	-0.794214	212.541735	18.355040	0.003576	0.8
1437	-0.798227	212.407577	18.365590	0.004984	0.9
1438	-0.792259	211.817790	18.412115	0.003702	0.9
1439	-0.802867	212.816690	18.333455	0.004079	0.8
1440	-0.799674	212.230178	18.379559	0.004901	1.0
1441	-0.812549	213.187157	18.304453	0.004072	1.0
1442	-0.785196	212.603297	18.350203	0.002967	1.1
1443	-0.811669	212.126433	18.387738	0.004025	1.1
1444	-0.801448	212.341419	18.370797	0.004195	0.9
1445	-0.797207	213.337790	18.292687	0.003652	0.8
1446	-0.785852	214.012579	18.240164	0.004373	1.0
1447	-0.802836	215.004641	18.163490	0.003082	0.9
1448	-0.798715	214.523392	18.200604	0.003523	1.0
1449	-0.813098	214.901357	18.171442	0.004595	0.9
1450	-0.805484	214.876286	18.173374	0.004097	0.9
1451	-0.793545	214.285961	18.218970	0.003119	0.9
1452	-0.806055	213.829799	18.254361	0.004342	1.1
1453	-0.794066	214.427277	18.208034	0.002889	0.9
1454	-0.800929	215.374705	18.135053	0.004424	0.9
1455	-0.801939	215.760639	18.105492	0.003795	1.0
1456	-0.816188	215.208310	18.147828	0.003617	1.1
1457	-0.798820	214.893644	18.172036	0.002893	1.0
1458	-0.816539	215.869160	18.097197	0.005736	1.0
1459	-0.796420	216.693412	18.034441	0.004018	1.2
1460	-0.811825	217.691199	17.959053	0.003366	1.0
1461	-0.794698	217.326568	17.986530	0.004451	0.9
1462	-0.806053	218.167710	17.923272	0.005405	1.0
1463	-0.808598	217.576898	17.967657	0.004564	1.0
1464	-0.798915	218.567402	17.893369	0.003697	1.0
1465	-0.811936	217.982237	17.937182	0.004795	1.0
1466	-0.816732	217.437369	17.978171	0.003862	0.9
1467	-0.790670	218.377164	17.907589	0.003828	1.0
1468	-0.808356	219.288220	17.839692	0.005568	1.0
1469	-0.803123	220.246504	17.768829	0.004433	0.9
1470	-0.808540	221.246488	17.695480	0.004000	0.9
1471	-0.807065	221.681562	17.663756	0.005237	1.0
1472	-0.787828	222.681555	17.591269	0.005231	1.1
1473	-0.797499	222.091023	17.634003	0.004128	1.0
1474	-0.798814	223.090648	17.561787	0.003972	0.9
1475	-0.804807	224.059644	17.492345	0.004199	0.9
1476	-0.815599	223.475483	17.534142	0.004077	1.3
1477	-0.800357	223.079586	17.562583	0.006831	0.8
1478	-0.808080	222.488721	17.605201	0.004289	1.0
1479	-0.807521	223.488713	17.533193	0.003515	1.0
1480	-0.794271	222.898916	17.575592	0.004146	1.0
1481	-0.807934	223.132247	17.558794	0.002910	0.9
1482	-0.780955	223.634860	17.522719	0.003580	1.0
1483	-0.814789	223.966851	17.498971	0.005625	0.9
1484	-0.791782	223.566645	17.527606	0.003189	0.9
1485	-0.794355	224.255739	17.478359	0.003171	1.1
1486	-0.816636	223.767055	17.513255	0.003305	1.0
1487	-0.808027	224.724105	17.445044	0.002421	1.0
1488	-0.803681	224.212394	17.481449	0.006199	1.0
1489	-0.807169	225.191773	17.411905	0.004701	0.9
1490	-0.808648	224.733490	17.444378	0.004117	1.0
1491	-0.797182	224.564803	17.456361	0.002867	1.0
1492	-0.809743	225.074284	17.420219	0.004768	0.9
1493	-0.798475	225.236680	17.408730	0.006214	0.9
1494	-0.810485	224.645815	17.450604	0.005430	1.1
1495	-0.804474	224.055571	17.492636	0.004870	1.0
1496	-0.808563	223.464812	17.534908	0.003058	0.9
1497	-0.809345	222.878848	17.577038	0.003620	0.9
1498	-0.811232	222.337658	17.616130	0.005750	1.2
1499	-0.793226	222.861471	17.578291	0.003476	1.0
1500	-0.802713	222.273333	17.620788	0.004559	1.0
1501	-0.801872	221.775807	17.656899	0.003806	0.9
1502	-0.810182	221.694730	17.662798	0.003519	0.9
1503	-0.809591	222.679299	17.591432	0.004839	0.9
1504	-0.808070	222.820525	17.581243	0.003651	1.1
1505	-0.799598	223.773675	17.512781	0.004071	1.1
1506	-0.810688	224.681520	17.448068	0.004072	0.9
1507	-0.812557	225.402847	17.396990	0.003710	0.9
1508	-0.805809	224.818306	17.438359	0.004381	1.0
1509	-0.804902	224.228545	17.480297	0.003873	0.9
1510	-0.777428	225.223198	17.409683	0.004362	1.0
1511	-0.806413	224.703398	17.446514	0.004016	1.1
1512	-0.799155	225.703215	17.375809	0.004997	1.0
1513	-0.805000	226.703160	17.305665	0.004440	0.9
1514	-0.787954	226.112928	17.347000	0.004254	1.0
1515	-0.810668	227.092170	17.278529	0.003898	0.8
1516	-0.809838	226.503227	17.319644	0.003241	1.0
1517	-0.790395	227.226716	17.269164	0.004088	1.0
1518	-0.800170	228.186315	17.202662	0.003436	1.0
1519	-0.799410	228.581613	17.175415	0.003404	0.8
1520	-0.808809	228.324460	17.193130	0.003934	0.9
1521	-0.801066	228.530756	17.178916	0.005924	1.0
1522	-0.792404	227.940122	17.219675	0.003661	1.0
1523	-0.804461	227.350744	17.260540	0.005062	1.0
1524	-0.808133	228.319831	17.193449	0.003873	0.9
1525	-0.819844	229.290833	17.126747	0.004640	0.8
1526	-0.807128	229.712242	17.097960	0.003662	0.8
1527	-0.796883	229.139251	17.137126	0.003335	0.9
1528	-0.806233	229.843485	17.089014	0.008183	1.0
1529	-0.816184	230.843484	17.021159	0.003619	0.8
1530	-0.798273	230.253399	17.061134	0.003797	0.8
1531	-0.804947	230.598139	17.037757	0.004354	0.8
1532	-0.798118	230.016516	17.077234	0.003074	1.1
1533	-0.782965	229.811509	17.091193	0.002836	1.0
1534	-0.808940	229.814901	17.090962	0.006283	0.8
1535	-0.792438	230.615106	17.036608	0.003224	0.9
1536	-0.801508	231.604897	16.969853	0.003723	1.0
1537	-0.804490	232.593823	16.903676	0.005490	1.1
1538	-0.800910	233.570464	16.838827	0.004953	1.0
1539	-0.812948	232.979599	16.878001	0.004098	0.9
1540	-0.797824	232.388734	16.917358	0.003171	0.9
1541	-0.811776	232.766647	16.892164	0.005404	1.1
1542	-0.808023	233.069569	16.872024	0.005006	1.3
1543	-0.800839	232.478704	16.911353	0.003053	1.0
1544	-0.805093	231.888216	16.950841	0.005945	0.9
1545	-0.809567	231.301311	16.990272	0.002129	0.9
1546	-0.808535	232.089419	16.937365	0.003923	1.0
1547	-0.805673	232.287686	16.924107	0.003777	0.9
1548	-0.798112	231.707322	16.962975	0.006523	1.0
1549	-0.811456	232.605701	16.902885	0.005170	1.1
1550	-0.801908	232.015945	16.942284	0.002594	0.8
1551	-0.798158	231.453072	16.980058	0.003401	0.9
1552	-0.810567	232.306794	16.922830	0.005202	1.1
1553	-0.808968	232.361795	16.919157	0.002895	1.0
1554	-0.798751	231.777310	16.958278	0.003921	0.9
1555	-0.805476	232.730845	16.894548	0.004717	1.1
1556	-0.797556	233.730693	16.828235	0.004195	0.9
1557	-0.782277	233.170794	16.865305	0.004879	0.9
1558	-0.806441	234.163930	16.799662	0.004449	1.0
1559	-0.806009	235.141445	16.735550	0.004456	0.9
1560	-0.808826	235.321269	16.723809	0.003974	1.0
1561	-0.807719	236.303607	16.659960	0.006079	1.0
1562	-0.798439	235.713254	16.698273	0.002871	0.9
1563	-0.809243	235.356069	16.721539	0.003325	1.0
1564	-0.808136	235.127515	16.736460	0.007320	1.1
1565	-0.791895	234.889151	16.752050	0.003675	0.8
1566	-0.805904	235.888112	16.686906	0.003781	1.0
1567	-0.799570	235.344112	16.722318	0.003098	1.1
1568	-0.796511	235.255534	16.728099	0.003436	1.1
1569	-0.812784	236.140777	16.670510	0.004557	1.0
1570	-0.808989	237.098369	16.608659	0.003459	0.9
1571	-0.788431	237.982666	16.551949	0.003612	0.9
1572	-0.796386	238.734925	16.504010	0.003666	0.9
1573	-0.796198	239.642886	16.446518	0.004986	1.1
1574	-0.799518	239.134405	16.478666	0.004330	1.0
1575	-0.797302	238.548218	16.515883	0.003542	1.1
1576	-0.812346	239.339563	16.465680	0.003978	0.9
1577	-0.802257	240.095775	16.417990	0.005022	0.9
1578	-0.804810	241.031233	16.359378	0.005959	1.0
1579	-0.804933	240.440776	16.396325	0.003237	1.1
1580	-0.800275	241.437605	16.334046	0.004732	1.0
1581	-0.795522	240.848417	16.370799	0.003087	1.0
1582	-0.802974	241.847619	16.308567	0.006154	1.0
1583	-0.811067	242.846095	16.246850	0.003610	1.0
1584	-0.801943	242.436380	16.272118	0.002101	1.0
1585	-0.805037	242.252411	16.283490	0.005748	1.0
1586	-0.813813	241.703547	16.317511	0.004753	1.0
1587	-0.794583	242.667861	16.257832	0.003383	1.0
1588	-0.809835	243.667470	16.196429	0.005490	1.0
1589	-0.797710	243.077394	16.232620	0.005118	1.0
1590	-0.809449	243.234295	16.222981	0.005620	1.5
1591	-0.799328	244.231157	16.162007	0.005301	0.9
1592	-0.803434	244.961143	16.117647	0.004926	0.9
1593	-0.810207	245.961064	16.057277	0.005446	0.9
1594	-0.796800	246.961064	15.997354	0.002769	1.0
1595	-0.797084	246.373749	16.032493	0.003088	1.0
1596	-0.802355	246.915343	16.000084	0.004677	1.1
1597	-0.800440	246.327414	16.035272	0.006339	1.0
1598	-0.810720	247.163332	15.985287	0.005727	1.1
1599	-0.785363	246.572467	16.020587	0.004013	0.8
1600	-0.819869	245.982030	16.056016	0.004114	0.8
1601	-0.810379	245.589718	16.079644	0.004384	0.9
1602	-0.799317	246.431662	16.029022	0.003089	0.8
1603	-0.784793	247.101824	15.988955	0.005393	0.9
1604	-0.795004	248.100314	15.929628	0.005387	0.8
1605	-0.814764	249.100133	15.870662	0.006955	1.1
1606	-0.797402	250.100020	15.812127	0.003474	1.0
1607	-0.805232	249.518096	15.846141	0.005111	1.0
1608	-0.809058	249.237816	15.862576	0.005788	0.8
1609	-0.812203	248.668682	15.896054	0.004335	1.0
1610	-0.796130	249.668227	15.837352	0.004253	1.0
1611	-0.821460	250.523572	15.787461	0.003754	0.8
1612	-0.798544	251.523286	15.729547	0.005015	0.9
1613	-0.816286	250.944504	15.763025	0.002792	1.0
1614	-0.800187	251.939101	15.705584	0.004729	1.1
1615	-0.798303	252.928889	15.648835	0.003756	0.8
1616	-0.805069	253.296112	15.627884	0.003075	0.9
1617	-0.804413	252.717721	15.660907	0.004305	1.0
1618	-0.797943	253.076859	15.640386	0.003752	1.0
1619	-0.808873	253.994594	15.588190	0.005002	1.1
1620	-0.810886	253.552139	15.613311	0.004608	0.9
1621	-0.807820	254.522741	15.558309	0.004486	0.9
1622	-0.805452	253.938187	15.591388	0.005599	1.1
1623	-0.797743	253.348151	15.624920	0.003560	1.1
1624	-0.805210	253.635775	15.608556	0.004446	1.0
1625	-0.805886	253.075878	15.640442	0.005879	1.1
1626	-0.794996	254.075871	15.583584	0.004494	0.9
1627	-0.793793	253.539616	15.614023	0.005972	1.0
1628	-0.795320	254.539605	15.557357	0.004586	0.9
1629	-0.799610	255.538816	15.501144	0.003113	1.1
1630	-0.800840	254.948688	15.534293	0.003500	0.9
1631	-0.806286	254.422432	15.563975	0.003493	0.9
1632	-0.790830	255.418925	15.507867	0.005046	1.1
1633	-0.802612	254.933828	15.535130	0.006056	1.0
1634	-0.798671	254.648475	15.551212	0.003261	0.9
1635	-0.789976	254.569191	15.555686	0.004744	0.9
1636	-0.798954	254.302609	15.570749	0.005194	1.2
1637	-0.810840	255.203478	15.519963	0.004104	0.8
1638	-0.796534	254.624204	15.552581	0.005042	1.0
1639	-0.787683	254.034399	15.585934	0.004013	1.0
1640	-0.813414	254.899168	15.537082	0.004617	1.1
1641	-0.802500	254.308307	15.570427	0.005548	1.2
1642	-0.801802	253.717443	15.603916	0.002964	0.9
1643	-0.795107	253.134215	15.637114	0.005328	0.8
1644	-0.811510	253.590846	15.611110	0.005456	0.8
1645	-0.793073	253.069736	15.640793	0.004230	1.0
1646	-0.802645	252.478947	15.674581	0.003902	0.8
1647	-0.818719	251.966550	15.704004	0.003109	0.9
1648	-0.801179	252.961949	15.646946	0.004440	1.0
1649	-0.795829	252.375052	15.680538	0.004303	1.0
1650	-0.800310	251.785180	15.714446	0.003209	0.8
1651	-0.801788	251.560003	15.727428	0.004315	0.8
1652	-0.810661	252.470983	15.675037	0.003592	1.2
1653	-0.815925	251.882011	15.708869	0.003204	1.0
1654	-0.792221	251.393529	15.737040	0.003924	1.0
1655	-0.794357	252.284474	15.685735	0.002982	0.9
1656	-0.807432	251.695954	15.719587	0.003198	0.9
1657	-0.798945	252.668759	15.663709	0.003460	0.9
1658	-0.806713	252.195033	15.690871	0.003799	1.0
1659	-0.785087	251.695025	15.719641	0.004301	1.0
1660	-0.812772	252.692213	15.662367	0.004963	0.8
1661	-0.801310	252.137353	15.694184	0.004360	1.0
1662	-0.813819	253.078160	15.640312	0.003981	1.5
1663	-0.794585	252.565409	15.669627	0.004159	0.9
1664	-0.801653	252.021693	15.700833	0.003213	1.0
1665	-0.809115	251.439894	15.734362	0.007872	1.0
1666	-0.806811	251.640189	15.722803	0.004347	1.1
1667	-0.810494	251.356874	15.739158	0.003364	1.1
1668	-0.801402	250.769778	15.773159	0.002712	0.9
1669	-0.795645	250.219531	15.805159	0.004478	0.8
1670	-0.813244	249.742943	15.832981	0.002263	0.8
1671	-0.811141	249.267299	15.860846	0.004679	0.9
1672	-0.808679	250.027258	15.816372	0.004045	1.0
1673	-0.797251	249.768099	15.831510	0.004373	1.0
1674	-0.811866	249.356109	15.855635	0.005037	0.9
1675	-0.796079	248.766982	15.890261	0.004401	0.9
1676	-0.803777	248.697610	15.894349	0.003855	1.0
1677	-0.807849	248.108131	15.929165	0.003435	1.1
1678	-0.827842	248.999185	15.876596	0.007995	0.9
1679	-0.789586	249.699379	15.835529	0.005132	0.9
1680	-0.803870	250.667446	15.779100	0.005403	1.4
1681	-0.807018	250.079037	15.813351	0.005879	1.1
1682	-0.804441	249.488172	15.847894	0.004741	1.1
1683	-0.799614	248.900216	15.882417	0.004238	1.1
1684	-0.791913	249.897575	15.823943	0.004098	0.9
1685	-0.798800	249.333278	15.856974	0.004900	0.8
1686	-0.799866	250.324713	15.799032	0.004212	0.9
1687	-0.803537	251.040390	15.757469	0.002943	0.9
1688	-0.821851	250.452306	15.791606	0.005914	1.1
1689	-0.814384	250.827186	15.769828	0.006803	1.1
1690	-0.796810	250.236321	15.804181	0.004768	0.9
1691	-0.802767	249.744425	15.832894	0.003325	0.9
1692	-0.793695	249.335477	15.856845	0.004359	1.1
1693	-0.802897	248.850297	15.885355	0.005585	1.1
1694	-0.811987	249.823276	15.828285	0.006466	1.1
1695	-0.808864	250.823276	15.770055	0.004065	0.9
1696	-0.806329	250.232763	15.804388	0.006041	0.9
1697	-0.808895	249.763834	15.831759	0.003739	1.6
1698	-0.808609	250.763833	15.773504	0.004287	1.0
1699	-0.808272	250.713166	15.776445	0.003764	0.9
1700	-0.810530	250.236337	15.804180	0.006098	0.9
1701	-0.811636	249.646554	15.838620	0.004839	0.9
1702	-0.796523	250.646506	15.780317	0.005215	0.9
1703	-0.808914	251.646052	15.722465	0.004675	0.8
1704	-0.811215	252.645035	15.665067	0.002626	0.8
1705	-0.805687	253.350727	15.624773	0.005687	1.0
1706	-0.796407	253.698834	15.604973	0.005403	0.9
1707	-0.789060	254.693026	15.548699	0.005028	1.1
1708	-0.811367	255.691786	15.492574	0.004329	1.1
1709	-0.799748	256.691780	15.436783	0.004072	1.0
1710	-0.814684	257.651900	15.383595	0.005534	0.9
1711	-0.783012	258.215826	15.352525	0.004037	0.8
1712	-0.808207	258.497794	15.337037	0.003775	0.8
1713	-0.799641	259.426777	15.286229	0.005534	0.8
1714	-0.816377	260.424648	15.232027	0.003200	1.0
1715	-0.806368	260.005093	15.254769	0.005034	1.0
1716	-0.808203	259.414343	15.286907	0.004801	0.9
1717	-0.799225	258.827567	15.318962	0.005360	0.8
1718	-0.799305	259.805972	15.265587	0.004091	1.1
1719	-0.799091	260.805316	15.211451	0.003305	1.1
1720	-0.798568	260.220636	15.243077	0.003717	1.0
1721	-0.807357	259.856699	15.262829	0.003170	0.9
1722	-0.810236	259.641478	15.274534	0.004957	1.0
1723	-0.798856	259.176827	15.299866	0.002474	1.0
1724	-0.800345	260.157196	15.246517	0.003529	0.9
1725	-0.803880	259.577016	15.278044	0.002556	1.1
1726	-0.812302	259.385378	15.288486	0.003169	1.1
1727	-0.801204	259.713341	15.270624	0.005334	1.1
1728	-0.798107	260.425735	15.231968	0.005241	0.8
1729	-0.806233	260.051567	15.252247	0.004033	0.9
1730	-0.798200	261.051542	15.198172	0.005723	1.0
1731	-0.816362	262.042067	15.144985	0.003570	1.1
1732	-0.799438	261.451625	15.176644	0.004723	1.1
1733	-0.803247	260.892316	15.206757	0.003258	0.9
1734	-0.798739	260.350398	15.236047	0.005236	0.9
1735	-0.810060	259.774477	15.267299	0.004972	0.9
1736	-0.796736	259.183855	15.299482	0.004086	1.0
1737	-0.813557	258.603973	15.331212	0.004427	0.9
1738	-0.816091	258.101965	15.358788	0.004762	1.0
1739	-0.817894	257.511954	15.391325	0.004078	1.0
1740	-0.785020	256.957206	15.422043	0.003090	0.8
1741	-0.800351	257.197810	15.408705	0.003313	1.0
1742	-0.802739	257.529278	15.390367	0.002575	1.0
1743	-0.795937	257.562089	15.388554	0.003587	1.0
1744	-0.807605	258.328824	15.346314	0.003708	0.8
1745	-0.805542	258.274493	15.349300	0.003409	0.8
1746	-0.813266	258.682700	15.326897	0.002507	0.9
1747	-0.798835	259.589501	15.277364	0.005573	1.0
1748	-0.830331	258.998959	15.309585	0.005157	1.0
1749	-0.796688	259.724974	15.269991	0.003017	0.9
1750	-0.817215	259.143183	15.301703	0.004948	0.9
1751	-0.821014	259.508917	15.281753	0.004077	0.9
1752	-0.800486	259.825477	15.264526	0.004225	0.9
1753	-0.802025	260.669858	15.218767	0.003312	0.8
1754	-0.803284	260.082876	15.250548	0.003682	0.8
1755	-0.802964	260.834247	15.209890	0.003895	1.1
1756	-0.813405	261.508879	15.173569	0.003403	0.9
1757	-0.818871	261.093687	15.195902	0.003054	0.9
1758	-0.801732	260.544908	15.225521	0.004023	0.9
1759	-0.811265	259.955713	15.257450	0.005199	0.9
1760	-0.792436	260.955627	15.203342	0.003884	0.9
1761	-0.805381	261.955281	15.149630	0.004285	0.9
1762	-0.812176	262.941719	15.096999	0.003787	1.1
1763	-0.796032	263.929054	15.044685	0.002545	1.0
1764	-0.792116	263.428948	15.071138	0.004047	1.0
1765	-0.804720	264.376160	15.021114	0.006371	1.1
1766	-0.809597	264.390310	15.020369	0.003222	1.0
1767	-0.798098	263.799454	15.051531	0.005398	1.1
1768	-0.803889	263.306552	15.077626	0.005547	1.0
1769	-0.808268	262.833770	15.102741	0.004951	0.8
1770	-0.806511	262.256143	15.133539	0.004126	1.0
1771	-0.797934	261.665279	15.165173	0.003538	1.0
1772	-0.797633	261.076328	15.196837	0.003361	0.8
1773	-0.799866	260.662617	15.219158	0.003711	0.9
1774	-0.803006	260.518508	15.226949	0.005860	0.9
1775	-0.809239	261.518497	15.173052	0.004364	1.1
1776	-0.821587	260.984609	15.201780	0.004660	1.0
1777	-0.804003	260.393746	15.233700	0.004195	1.0
1778	-0.812897	261.393690	15.179758	0.002555	0.9
1779	-0.792165	261.130289	15.193930	0.002845	1.0
1780	-0.804918	261.363781	15.181366	0.005232	0.9
1781	-0.794836	262.320337	15.130110	0.002850	1.0
1782	-0.799443	263.308600	15.077517	0.004071	0.8
1783	-0.799524	263.331361	15.076310	0.004456	1.0
1784	-0.798941	264.328263	15.023636	0.003300	1.1
1785	-0.790091	263.921009	15.045110	0.003230	1.0
1786	-0.819047	263.652740	15.059289	0.004920	1.0
1787	-0.784559	264.651820	15.006618	0.005191	0.8
1788	-0.811293	265.063583	14.985018	0.004687	1.1
1789	-0.804824	266.062142	14.932892	0.005044	1.1
1790	-0.809936	265.471424	14.963684	0.003078	0.8
1791	-0.810894	264.880602	14.994609	0.003244	1.0
1792	-0.800384	264.444120	15.017538	0.005583	1.0
1793	-0.792608	265.444039	14.965115	0.003093	0.9
1794	-0.813902	264.853184	14.996047	0.003198	0.9
1795	-0.804396	264.314169	15.024378	0.005262	0.9
1796	-0.800976	264.740111	15.001982	0.004980	1.0
1797	-0.803845	265.739857	14.949676	0.003955	1.0
1798	-0.804859	266.539017	14.908126	0.005121	0.8
1799	-0.799720	267.487039	14.859135	0.003753	0.9
1800	-0.800074	266.896174	14.889631	0.003764	1.4
1801	-0.796757	266.308294	14.920098	0.003995	1.0
1802	-0.809120	267.298596	14.868848	0.004611	0.8
1803	-0.806086	268.298563	14.817453	0.004753	0.8
1804	-0.808232	269.246693	14.769050	0.003003	1.0
1805	-0.815102	270.160793	14.722682	0.005498	0.9
1806	-0.809312	270.697421	14.695597	0.004844	1.0
1807	-0.798143	271.106830	14.675001	0.005171	0.9
1808	-0.795248	272.065920	14.626975	0.002371	0.8
1809	-0.819344	271.475471	14.656504	0.004874	1.1
1810	-0.798909	271.480318	14.656261	0.004962	1.0
1811	-0.813674	272.479504	14.606362	0.006030	1.0
1812	-0.818043	271.889151	14.635803	0.004271	0.9
1813	-0.803949	271.338579	14.663367	0.003546	0.8
1814	-0.822151	272.014805	14.629527	0.005542	0.9
1815	-0.793511	272.456307	14.607517	0.003634	1.0
1816	-0.808595	271.868746	14.636823	0.005102	1.0
1817	-0.825406	272.210128	14.619781	0.003427	0.9
1818	-0.793968	271.677201	14.646402	0.003052	0.9
1819	-0.798967	271.416516	14.659459	0.005243	1.0
1820	-0.793618	271.457731	14.657393	0.002875	1.2
1821	-0.794585	270.977972	14.681477	0.006483	1.0
1822	-0.819967	270.462799	14.707427	0.007966	1.1
1823	-0.797275	271.462799	14.657139	0.005109	0.9
1824	-0.802716	272.462799	14.607193	0.003883	0.9
1825	-0.800409	271.927794	14.633872	0.003948	0.9
1826	-0.807001	271.819136	14.639302	0.003106	1.1
1827	-0.805696	272.794931	14.590680	0.003908	1.1
1828	-0.802931	273.459216	14.557764	0.003596	0.9
1829	-0.797115	274.313278	14.515663	0.004613	0.9
1830	-0.808095	275.312666	14.466705	0.004772	1.1
1831	-0.801061	276.311874	14.418085	0.002713	1.0
1832	-0.813809	276.458593	14.410973	0.005181	0.8
1833	-0.811117	277.445332	14.363327	0.005071	0.9
1834	-0.796070	278.423126	14.316422	0.004744	1.2
1835	-0.808289	279.365149	14.271522	0.003207	0.9
1836	-0.804777	278.784003	14.299188	0.003739	1.1
1837	-0.808113	279.734459	14.253996	0.003769	0.9
1838	-0.797866	280.273016	14.228516	0.005235	1.0
1839	-0.807361	279.682477	14.256461	0.003821	0.9
1840	-0.810186	279.159999	14.281276	0.002889	1.0
1841	-0.801325	278.586088	14.308635	0.005562	1.0
1842	-0.801361	277.995811	14.336883	0.003961	1.0
1843	-0.803128	278.111127	14.331355	0.004702	1.0
1844	-0.812668	278.908487	14.293253	0.003615	1.0
1845	-0.785383	279.905189	14.245909	0.003922	0.9
1846	-0.811010	280.902039	14.198870	0.004311	1.0
1847	-0.801559	280.389054	14.223038	0.003444	1.0
1848	-0.807737	280.252267	14.229496	0.003499	1.1
1849	-0.797048	279.675178	14.256807	0.008885	1.0
1850	-0.798828	280.675169	14.209548	0.004302	1.0
1851	-0.802304	280.084304	14.237434	0.005904	0.9
1852	-0.786866	279.499529	14.265140	0.003741	0.9
1853	-0.794121	280.486858	14.218424	0.003118	1.0
1854	-0.808370	281.105389	14.189313	0.003461	1.2
1855	-0.793395	281.064001	14.191257	0.005730	1.0
1856	-0.801002	281.998016	14.147511	0.005852	1.0
1857	-0.811877	281.407153	14.175154	0.003992	1.0
1858	-0.797215	282.364565	14.130417	0.004573	0.9
1859	-0.810340	283.364196	14.084008	0.004196	1.0
1860	-0.799479	282.773380	14.111401	0.005050	0.9
1861	-0.816407	282.226453	14.136853	0.004892	1.0
1862	-0.830117	281.635909	14.164439	0.004220	1.0
1863	-0.812287	281.422243	14.174446	0.003158	1.2
1864	-0.799044	280.842637	14.201665	0.003085	1.0
1865	-0.800056	280.358826	14.224464	0.003095	1.0
1866	-0.790881	279.812323	14.250307	0.003628	1.0
1867	-0.799996	280.212782	14.231361	0.004528	1.0
1868	-0.806660	280.871703	14.200297	0.005723	1.0
1869	-0.809760	280.281600	14.228110	0.002845	1.0
1870	-0.806727	280.881570	14.199833	0.003049	1.0
1871	-0.807668	281.767072	14.158303	0.005547	0.9
