1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.482750	0.000000	174.959492	0.001741	15.6
1	-0.476076	0.000000	174.959492	0.002046	1.0
2	-0.490655	0.282589	172.636386	0.002251	0.8
3	-0.483289	0.179283	173.478460	0.002855	0.9
4	-0.486855	1.069929	166.477626	0.001689	1.0
5	-0.464770	1.213304	165.403099	0.001611	0.8
6	-0.469943	0.827828	168.324090	0.001578	0.8
7	-0.457386	0.772668	168.750530	0.002543	0.8
8	-0.475915	1.508420	163.234442	0.001910	0.8
9	-0.480282	1.475432	163.474023	0.001858	0.8
10	-0.476359	1.071828	166.463297	0.001943	0.8
11	-0.476164	0.830761	168.301479	0.002453	0.8
12	-0.476993	0.375063	171.889519	0.001378	0.8
13	-0.483217	0.590017	170.178159	0.002241	0.8
14	-0.480570	0.590161	170.177024	0.001711	0.8
15	-0.494160	0.209036	173.235096	0.003565	0.8
16	-0.470165	0.000000	174.959492	0.001286	0.8
17	-0.481466	0.000000	174.959492	0.003106	0.9
18	-0.477692	0.000000	174.959492	0.002408	0.9
19	-0.484199	0.000000	174.959492	0.001261	0.8
20	-0.483957	0.000000	174.959492	0.001936	0.8
21	-0.475270	0.000000	174.959492	0.002724	0.8
22	-0.465792	0.175896	173.506202	0.003499	0.8
23	-0.478486	0.000000	174.959492	0.002109	0.8
24	-0.479074	0.045542	174.580886	0.002582	0.8
25	-0.483327	0.539608	170.576425	0.001436	0.8
26	-0.477982	0.401125	171.680193	0.001716	0.8
27	-0.476539	0.144893	173.760605	0.002348	0.8
28	-0.480093	0.000000	174.959492	0.003200	0.8
29	-0.491058	0.000000	174.959492	0.002816	0.8
30	-0.468859	0.000000	174.959492	0.001937	0.8
31	-0.487927	0.000000	174.959492	0.001974	0.8
32	-0.483586	0.000000	174.959492	0.001808	1.0
33	-0.486210	0.000000	174.959492	0.001885	1.0
34	-0.470694	0.000000	174.959492	0.002015	1.0
35	-0.479214	0.000000	174.959492	0.002712	0.9
36	-0.494164	0.000000	174.959492	0.001539	0.9
37	-0.466910	0.317755	172.351608	0.003198	0.8
38	-0.485294	0.000000	174.959492	0.001752	1.0
39	-0.482797	0.000000	174.959492	0.001734	0.9
40	-0.486351	0.000000	174.959492	0.001806	0.9
41	-0.480583	0.000000	174.959492	0.001937	0.8
42	-0.496140	0.000000	174.959492	0.002195	0.8
43	-0.478162	0.000000	174.959492	0.001874	0.8
44	-0.483700	0.000000	174.959492	0.002178	0.8
45	-0.482001	0.000000	174.959492	0.001646	0.8
46	-0.477107	0.000000	174.959492	0.002818	0.8
47	-0.487153	0.000000	174.959492	0.002540	0.8
48	-0.477553	0.000000	174.959492	0.003267	0.9
49	-0.494604	0.000000	174.959492	0.002788	0.9
50	-0.477875	0.995739	167.039139	0.002150	0.8
51	-0.466683	0.504475	170.855108	0.002007	0.8
52	-0.480961	0.214412	173.191195	0.003540	0.8
53	-0.483251	0.000000	174.959492	0.002046	0.8
54	-0.472661	0.826920	168.331097	0.002062	0.8
55	-0.497907	0.594381	170.143769	0.004166	0.8
56	-0.495828	1.586485	162.670260	0.001662	0.8
57	-0.488087	2.242063	158.081894	0.003758	0.8
58	-0.503023	1.922280	160.287255	0.001910	0.8
59	-0.482465	1.429291	163.810321	0.004013	0.8
60	-0.477598	2.394702	157.050487	0.002572	0.8
61	-0.493028	3.379240	150.708117	0.002800	0.8
62	-0.477415	4.219987	145.684029	0.001981	0.8
63	-0.497521	3.728039	148.582318	0.002735	0.8
64	-0.472857	3.250171	151.510245	0.001914	1.1
65	-0.502351	2.783954	154.480174	0.003223	0.9
66	-0.493998	2.650019	155.355030	0.002746	0.9
67	-0.511026	3.647573	149.067388	0.002059	0.8
68	-0.472503	3.290323	151.259799	0.003273	0.8
69	-0.480433	3.185640	151.914495	0.002048	0.8
70	-0.491637	3.977804	147.096574	0.001515	0.8
71	-0.496123	3.548202	149.670813	0.001719	0.8
72	-0.496276	3.255783	151.475192	0.001847	0.9
73	-0.489415	2.893644	153.770990	0.001823	0.9
74	-0.489556	2.517462	156.230693	0.003242	0.8
75	-0.495284	2.087216	159.142155	0.002602	0.8
76	-0.474376	1.586881	162.667403	0.001929	0.8
77	-0.485033	1.090149	166.325241	0.002001	0.8
78	-0.482241	0.723705	169.130876	0.002544	0.8
79	-0.496500	0.223421	173.117673	0.002304	0.8
80	-0.504054	0.000000	174.959492	0.001911	0.8
81	-0.482603	0.000000	174.959492	0.002032	1.0
82	-0.504091	0.000000	174.959492	0.002147	0.9
83	-0.507880	0.000000	174.959492	0.002748	0.8
84	-0.485939	0.271586	172.725688	0.002603	0.8
85	-0.510891	0.000000	174.959492	0.003198	0.8
86	-0.511973	0.784928	168.655566	0.001973	0.8
87	-0.497010	0.301944	172.479533	0.001974	0.8
88	-0.491847	0.000000	174.959492	0.001256	0.8
89	-0.486919	0.000000	174.959492	0.001516	0.8
90	-0.506712	0.000000	174.959492	0.002568	0.8
91	-0.505380	0.000000	174.959492	0.002354	0.8
92	-0.499360	0.000000	174.959492	0.002327	0.8
93	-0.493157	0.570397	170.332950	0.002060	0.8
94	-0.503071	0.091470	174.200725	0.002240	0.8
95	-0.476402	0.000000	174.959492	0.002088	0.8
96	-0.515126	0.000000	174.959492	0.001638	0.8
97	-0.493892	0.000000	174.959492	0.002038	0.8
98	-0.500490	0.000000	174.959492	0.001855	0.9
99	-0.511191	0.000000	174.959492	0.001902	0.8
100	-0.507951	0.000000	174.959492	0.003033	0.8
101	-0.517666	0.000000	174.959492	0.001950	0.8
102	-0.489466	0.000000	174.959492	0.003506	0.8
103	-0.488127	0.000000	174.959492	0.002537	0.8
104	-0.501899	0.000000	174.959492	0.001796	0.8
105	-0.490504	0.000000	174.959492	0.002448	0.8
106	-0.500678	0.000000	174.959492	0.003440	0.8
107	-0.502383	0.000000	174.959492	0.003193	0.8
108	-0.518033	0.000000	174.959492	0.001934	0.8
109	-0.516508	0.705944	169.269272	0.001776	0.8
110	-0.495531	0.231148	173.054667	0.002297	0.8
111	-0.524234	0.270895	172.731297	0.001977	0.8
112	-0.512459	0.052921	174.519696	0.002715	0.8
113	-0.498430	0.000000	174.959492	0.002380	0.8
114	-0.510663	0.000000	174.959492	0.002621	0.8
115	-0.526811	0.000000	174.959492	0.001851	0.9
116	-0.496402	0.000000	174.959492	0.002698	0.9
117	-0.505718	0.007714	174.895247	0.003688	0.9
118	-0.511523	1.006626	166.956505	0.002363	0.8
119	-0.510918	0.504566	170.854384	0.003035	0.8
120	-0.509875	1.222703	165.333144	0.002797	0.8
121	-0.508112	0.765269	168.807896	0.003011	0.8
122	-0.518289	0.295516	172.531594	0.001542	0.8
123	-0.512429	0.000000	174.959492	0.001862	0.8
124	-0.513014	0.000000	174.959492	0.002030	0.8
125	-0.498617	0.000000	174.959492	0.004083	0.8
126	-0.504354	0.848007	168.168627	0.002148	0.8
127	-0.525356	0.368612	171.941413	0.002447	0.8
128	-0.485893	0.126694	173.910285	0.001803	0.8
129	-0.503578	0.249446	172.905650	0.001656	0.9
130	-0.511018	0.072985	174.353528	0.001625	0.9
131	-0.497840	0.000000	174.959492	0.001687	0.9
132	-0.512305	0.000000	174.959492	0.002826	0.9
133	-0.518840	0.720579	169.155221	0.003169	0.9
134	-0.516129	1.485091	163.403800	0.003625	0.8
135	-0.508563	2.484602	156.449293	0.004058	0.8
136	-0.513740	2.253077	158.007020	0.002828	0.8
137	-0.510086	1.750978	161.494129	0.001802	0.8
138	-0.507472	2.548069	156.027630	0.002505	0.8
139	-0.503591	2.395033	157.048263	0.001808	0.8
140	-0.534474	2.313500	157.597499	0.002691	0.8
141	-0.496445	1.823981	160.977583	0.003096	0.8
142	-0.511091	2.801146	154.368591	0.002402	0.9
143	-0.511577	2.302296	157.673278	0.002080	0.9
144	-0.509835	1.808931	161.083804	0.003378	0.8
145	-0.509146	2.314024	157.593957	0.002614	0.8
146	-0.505257	3.286295	151.284885	0.002086	0.8
147	-0.525468	2.814787	154.280166	0.002613	0.8
148	-0.520934	2.960077	153.344639	0.001947	0.9
149	-0.519982	3.286430	151.284046	0.002102	0.9
150	-0.521409	2.916575	153.623556	0.002515	0.8
151	-0.520790	2.463885	156.587423	0.001898	0.8
152	-0.512968	2.148725	158.719293	0.001741	0.8
153	-0.509775	1.758147	161.443256	0.002239	0.8
154	-0.533238	1.448542	163.669843	0.003648	0.8
155	-0.517059	1.993912	159.787916	0.002058	0.8
156	-0.529313	1.506019	163.251851	0.002210	0.8
157	-0.513676	1.007640	166.948811	0.002002	0.9
158	-0.511539	1.473448	163.488454	0.002964	0.8
159	-0.512594	2.195695	158.397895	0.002031	0.8
160	-0.509310	1.742906	161.551446	0.003203	0.8
161	-0.513384	2.528697	156.156091	0.002744	0.8
162	-0.531376	2.045686	159.428940	0.002845	0.8
163	-0.534308	1.550581	162.929256	0.002210	0.8
164	-0.514905	2.239359	158.100288	0.001719	0.8
165	-0.541376	1.947205	160.113155	0.002041	0.9
166	-0.528917	1.472448	163.495735	0.001808	0.8
167	-0.541556	1.360440	164.314715	0.001567	0.8
168	-0.507589	0.974827	167.198098	0.001840	0.8
169	-0.511827	0.906323	167.720948	0.003278	0.8
170	-0.525743	1.118544	166.111719	0.001888	0.8
171	-0.522843	0.821677	168.371542	0.002317	0.8
172	-0.543495	0.633321	169.837511	0.001708	0.8
173	-0.520279	0.711625	169.224978	0.001760	0.8
174	-0.529075	0.251599	172.888139	0.002451	0.8
175	-0.525400	0.000000	174.959492	0.002815	0.8
176	-0.525792	0.960183	167.309595	0.003601	0.8
177	-0.530056	0.937040	167.486106	0.002235	0.8
178	-0.517676	0.435679	171.403452	0.004064	0.8
179	-0.526146	1.427458	163.823710	0.002048	0.8
180	-0.536379	1.850897	160.787967	0.001389	0.8
181	-0.511855	1.530438	163.074917	0.001894	0.8
182	-0.521637	1.105634	166.208732	0.001998	0.9
183	-0.509935	0.709945	169.238075	0.002056	0.9
184	-0.534446	0.226350	173.093787	0.003404	0.8
185	-0.527833	0.000000	174.959492	0.002517	0.8
186	-0.517125	0.988068	167.097413	0.002303	0.8
187	-0.513236	0.488281	170.983866	0.001809	0.8
188	-0.517646	0.254513	172.864434	0.002898	0.8
189	-0.530858	0.000000	174.959492	0.002015	0.8
190	-0.523115	0.000000	174.959492	0.003335	0.8
191	-0.504644	0.000000	174.959492	0.001542	0.8
192	-0.511549	0.892644	167.825750	0.003227	0.9
193	-0.530866	0.400622	171.684229	0.001606	0.8
194	-0.526532	0.000000	174.959492	0.001893	0.8
195	-0.536629	0.000000	174.959492	0.001717	0.8
196	-0.525807	0.003166	174.933115	0.002316	0.8
197	-0.542579	0.000000	174.959492	0.002341	0.8
198	-0.532498	0.258294	172.833684	0.001542	0.9
199	-0.540013	0.000000	174.959492	0.001244	0.8
200	-0.522856	0.000000	174.959492	0.002417	0.8
201	-0.510491	0.000000	174.959492	0.002189	0.8
202	-0.534395	0.297945	172.511916	0.002738	0.8
203	-0.545095	1.270009	164.981946	0.003525	0.8
204	-0.545025	1.072529	166.458016	0.001693	0.8
205	-0.519173	0.703698	169.286789	0.002417	0.8
206	-0.547437	0.471345	171.118730	0.002399	0.9
207	-0.536276	0.000000	174.959492	0.001667	0.8
208	-0.523889	0.000000	174.959492	0.002704	0.8
209	-0.525830	0.560975	170.407382	0.001496	1.0
210	-0.539767	0.340826	172.165285	0.003836	0.8
211	-0.535125	0.885618	167.879626	0.001558	1.0
212	-0.535118	1.847627	160.810980	0.002045	0.8
213	-0.534903	1.566680	162.813020	0.002429	0.8
214	-0.554888	1.188732	165.586268	0.001839	0.8
215	-0.526265	1.186616	165.602064	0.001970	0.9
216	-0.524388	1.132365	166.007984	0.001790	0.8
217	-0.531731	0.646772	169.731977	0.001835	0.8
218	-0.528571	0.277998	172.673638	0.001619	0.8
219	-0.526246	0.000000	174.959492	0.004109	0.8
220	-0.526800	0.087139	174.236499	0.002588	0.8
221	-0.560003	1.086606	166.351921	0.002411	0.8
222	-0.534173	0.659615	169.631333	0.001504	0.9
223	-0.525775	0.173929	173.522319	0.002142	0.8
224	-0.549105	0.693271	169.368159	0.002163	0.8
225	-0.550395	1.377581	164.188853	0.002304	0.8
226	-0.531874	0.877882	167.938985	0.002363	0.8
227	-0.544286	0.377001	171.873937	0.001712	0.8
228	-0.538959	0.000000	174.959492	0.004376	0.8
229	-0.538493	0.990761	167.076953	0.003866	0.8
230	-0.543367	1.871682	160.641854	0.001688	1.0
231	-0.532982	1.772112	161.344250	0.002206	1.0
232	-0.535184	1.960640	160.019466	0.002282	0.9
233	-0.535857	2.696695	155.049023	0.001734	0.8
234	-0.545821	2.207756	158.315579	0.001987	0.8
235	-0.549150	1.920984	160.296318	0.001638	0.8
236	-0.542780	1.937429	160.181394	0.001456	0.8
237	-0.545464	1.810029	161.076047	0.002139	0.9
238	-0.524608	1.901594	160.432036	0.001817	0.8
239	-0.545584	2.154837	158.677400	0.002562	0.8
240	-0.537598	2.083526	159.167598	0.001342	0.8
241	-0.534723	2.389748	157.083750	0.001173	0.8
242	-0.555932	2.245801	158.056472	0.001725	0.8
243	-0.534219	2.011309	159.667118	0.002641	0.8
244	-0.528644	2.403861	156.989028	0.001593	0.8
245	-0.523136	1.913108	160.351415	0.002408	0.8
246	-0.538322	1.421860	163.864613	0.002377	0.8
247	-0.534590	0.971819	167.220994	0.003770	0.8
248	-0.542142	0.536795	170.598705	0.003266	0.9
249	-0.542714	1.153483	165.849739	0.001866	0.9
250	-0.528075	0.948323	167.400005	0.001759	0.8
251	-0.541774	0.570710	170.330477	0.001424	0.8
252	-0.533413	0.353492	172.063159	0.002764	0.8
253	-0.543601	0.040080	174.626205	0.001326	0.8
254	-0.531488	0.000000	174.959492	0.002765	0.8
255	-0.530113	0.000000	174.959492	0.002018	0.8
256	-0.534172	0.804755	168.502207	0.002133	0.8
257	-0.546455	0.329225	172.258927	0.002705	0.8
258	-0.539197	0.580745	170.251274	0.003050	0.8
259	-0.550152	1.467077	163.534821	0.003241	0.8
260	-0.555729	1.035060	166.741061	0.002514	0.8
261	-0.550014	2.029573	159.540487	0.003436	0.8
262	-0.541003	1.568836	162.797467	0.003327	0.8
263	-0.558283	1.066870	166.500699	0.002003	0.8
264	-0.548460	1.974414	159.923527	0.002010	0.8
265	-0.535447	2.539496	156.084450	0.001396	1.0
266	-0.539852	2.106009	159.012717	0.002237	1.0
267	-0.543603	1.978600	159.894397	0.002431	0.8
268	-0.529021	1.646407	162.239832	0.002122	0.8
269	-0.563993	1.396615	164.049314	0.001299	0.8
270	-0.563102	1.092245	166.309458	0.002689	0.9
271	-0.547056	0.611279	170.010734	0.002981	0.9
272	-0.543847	1.470282	163.511490	0.002099	0.8
273	-0.546558	1.548066	162.947427	0.001894	0.8
274	-0.553463	1.124198	166.069265	0.001652	0.8
275	-0.536138	0.860270	168.074291	0.002702	0.8
276	-0.547819	0.452969	171.265304	0.002303	0.8
277	-0.557252	0.742079	168.987950	0.002676	0.8
278	-0.533704	0.242860	172.959259	0.004312	0.8
279	-0.548651	0.000000	174.959492	0.002209	0.8
280	-0.556278	0.998433	167.018683	0.002581	0.8
281	-0.550622	0.505812	170.844485	0.002422	0.9
282	-0.569153	0.908050	167.707727	0.002792	0.9
283	-0.553083	0.408712	171.619357	0.001951	0.9
284	-0.544171	0.487606	170.989239	0.002491	0.8
285	-0.548657	0.416199	171.559355	0.001805	0.8
286	-0.542502	0.000000	174.959492	0.002074	0.8
287	-0.547124	0.325553	172.288588	0.001408	0.9
288	-0.552495	0.267482	172.759016	0.001312	0.8
289	-0.539316	0.000000	174.959492	0.002092	0.8
290	-0.564269	0.000000	174.959492	0.003037	0.8
291	-0.555246	0.000000	174.959492	0.002140	0.8
292	-0.556648	0.000000	174.959492	0.002055	0.8
293	-0.542096	0.000000	174.959492	0.002501	0.8
294	-0.548760	0.000000	174.959492	0.001027	0.9
295	-0.567973	0.100454	174.126551	0.002816	0.9
296	-0.558876	0.000000	174.959492	0.002483	0.9
297	-0.546409	0.468554	171.140978	0.002670	0.9
298	-0.564515	0.000000	174.959492	0.001745	0.9
299	-0.567606	0.000000	174.959492	0.002232	1.0
300	-0.560716	0.000000	174.959492	0.001605	0.8
301	-0.537993	0.000000	174.959492	0.001954	0.8
302	-0.547720	0.002982	174.934655	0.002148	0.8
303	-0.556841	0.000000	174.959492	0.004018	0.9
304	-0.561946	0.960272	167.308915	0.003060	0.8
305	-0.561990	1.954002	160.065743	0.002097	0.8
306	-0.558971	1.462353	163.569210	0.001584	0.8
307	-0.558716	1.067795	166.493720	0.001397	0.8
308	-0.540782	0.687674	169.411866	0.001834	0.8
309	-0.555113	0.797597	168.557543	0.001302	0.8
310	-0.563228	0.432743	171.426928	0.002577	0.8
311	-0.564698	0.173363	173.526957	0.001929	0.8
312	-0.554879	0.000000	174.959492	0.003768	0.9
313	-0.568676	0.000000	174.959492	0.003185	0.8
314	-0.555187	0.000000	174.959492	0.002896	1.0
315	-0.550434	0.274875	172.698987	0.001851	0.9
316	-0.555557	0.000000	174.959492	0.002206	0.8
317	-0.559497	0.000000	174.959492	0.002655	0.8
318	-0.556685	0.000000	174.959492	0.002220	0.8
319	-0.575456	0.000000	174.959492	0.003610	0.8
320	-0.568128	0.000000	174.959492	0.001966	0.8
321	-0.562193	0.662482	169.608881	0.002653	0.8
322	-0.575182	0.874330	167.966261	0.001991	0.8
323	-0.573200	1.515477	163.183279	0.001372	0.8
324	-0.567180	1.370288	164.242379	0.002456	0.8
325	-0.566189	1.308210	164.699427	0.001928	0.8
326	-0.580017	0.825531	168.341806	0.002736	0.8
327	-0.564110	1.192721	165.556506	0.003709	0.8
328	-0.558753	0.723316	169.133912	0.002441	0.8
329	-0.546315	1.717552	161.731745	0.002540	0.8
330	-0.583083	1.938497	160.173939	0.002730	0.8
331	-0.571082	1.551142	162.925198	0.002355	1.0
332	-0.579564	2.472735	156.528389	0.002473	0.9
333	-0.562242	2.477465	156.496851	0.001653	1.0
334	-0.571921	2.846073	154.077751	0.002740	0.9
335	-0.563919	2.902205	153.715914	0.002246	0.9
336	-0.550849	3.098019	152.466862	0.003585	0.8
337	-0.564738	3.846458	147.874167	0.003713	0.8
338	-0.571241	4.818322	142.307826	0.002323	0.8
339	-0.591348	4.317364	145.123690	0.001988	0.8
340	-0.551118	3.838168	147.923525	0.001869	0.8
341	-0.560357	3.608410	149.304623	0.002037	0.8
342	-0.575343	3.226656	151.657301	0.003140	0.8
343	-0.556432	2.729320	154.835846	0.003565	0.8
344	-0.560701	3.357786	150.840860	0.002134	0.8
345	-0.571269	2.942648	153.456262	0.001735	0.9
346	-0.576018	2.579473	155.819823	0.001743	0.8
347	-0.561510	2.158231	158.654147	0.002491	0.9
348	-0.583868	1.672624	162.052236	0.002478	0.9
349	-0.575457	1.991431	159.805160	0.002208	0.8
350	-0.575948	1.574404	162.757312	0.002352	0.8
351	-0.549831	1.121206	166.091729	0.002347	0.8
352	-0.568918	0.671907	169.535121	0.002046	0.8
353	-0.570498	0.174958	173.513893	0.002736	0.8
354	-0.574079	0.000000	174.959492	0.001997	0.8
355	-0.583032	0.000000	174.959492	0.003238	0.8
356	-0.593183	0.723260	169.134345	0.002985	0.8
357	-0.594962	0.228705	173.074584	0.002161	0.8
358	-0.583320	1.110462	166.172439	0.002909	0.9
359	-0.586919	0.610509	170.016785	0.002013	0.9
360	-0.592290	0.715065	169.198176	0.003111	0.8
361	-0.581957	0.241993	172.966315	0.002847	0.8
362	-0.573458	1.232400	165.261031	0.004065	0.8
363	-0.571840	2.229736	158.165781	0.002136	0.8
364	-0.569431	2.317771	157.568635	0.002332	0.9
365	-0.594607	1.852155	160.779118	0.001752	0.8
366	-0.566652	1.377356	164.190506	0.003236	0.8
367	-0.579654	1.689691	161.930339	0.002484	0.8
368	-0.560933	2.615025	155.585242	0.002560	0.8
369	-0.572986	2.455226	156.645231	0.001747	0.8
370	-0.585915	2.107551	159.002107	0.003832	0.8
371	-0.578606	1.860802	160.718305	0.002746	0.8
372	-0.569196	1.749476	161.504787	0.003798	0.8
373	-0.569384	2.748601	154.710139	0.002363	0.8
374	-0.581884	2.253031	158.007331	0.003007	0.8
375	-0.570942	2.419279	156.885674	0.001633	0.9
376	-0.569961	2.057500	159.347256	0.002288	0.9
377	-0.566231	1.677534	162.017148	0.002592	0.9
378	-0.572968	1.205093	165.464265	0.001691	0.9
379	-0.575883	1.118258	166.113867	0.001708	0.9
380	-0.572841	1.224133	165.322505	0.002350	1.0
381	-0.584700	0.751029	168.918418	0.002394	0.9
382	-0.576479	1.380112	164.170281	0.002506	0.9
383	-0.583613	2.282463	157.807589	0.002089	0.8
384	-0.592572	2.637835	155.435103	0.001582	0.8
385	-0.580452	2.533451	156.124544	0.001697	0.8
386	-0.592507	2.209020	158.306960	0.002456	0.8
387	-0.572898	2.407258	156.966241	0.003659	0.8
388	-0.589495	1.905419	160.405243	0.001569	0.8
389	-0.577160	1.625664	162.388575	0.002735	0.8
390	-0.588389	1.336479	164.490983	0.003260	0.9
391	-0.602511	0.834466	168.272920	0.001734	0.8
392	-0.593907	0.564723	170.377763	0.001639	0.9
393	-0.581058	0.143994	173.767988	0.001405	0.8
394	-0.576176	0.000000	174.959492	0.002177	0.8
395	-0.586975	0.000000	174.959492	0.002504	0.8
396	-0.576583	0.000000	174.959492	0.002853	0.9
397	-0.577073	0.000000	174.959492	0.002836	0.8
398	-0.572644	0.962627	167.290976	0.002165	0.8
399	-0.574688	0.483380	171.022871	0.002002	0.9
400	-0.586981	0.321314	172.322839	0.002410	0.8
401	-0.584624	1.169026	165.733460	0.003379	0.8
402	-0.579433	1.662588	162.123999	0.001982	0.8
403	-0.563698	1.187821	165.593064	0.002955	0.8
404	-0.579263	1.434146	163.774868	0.003167	0.8
405	-0.605981	0.932170	167.523290	0.003017	0.8
406	-0.586346	0.435198	171.407297	0.002262	0.8
407	-0.588647	1.366074	164.273324	0.003544	0.8
408	-0.591397	1.927058	160.253848	0.002604	0.8
409	-0.599995	2.878599	153.867879	0.002870	0.8
410	-0.586101	3.689306	148.815418	0.002807	0.8
411	-0.593168	3.191101	151.880200	0.002842	0.8
412	-0.607394	4.188647	145.865290	0.001933	0.8
413	-0.590965	4.448732	144.374554	0.001700	0.9
414	-0.608404	4.500874	144.079351	0.001953	0.8
415	-0.597966	4.433033	144.463672	0.002267	0.8
416	-0.584993	4.525996	143.937549	0.003386	0.8
417	-0.591189	4.088506	146.447517	0.001889	0.8
418	-0.585061	4.448986	144.373114	0.002111	0.8
419	-0.579636	4.567197	143.705599	0.001520	0.9
420	-0.580222	4.442320	144.410942	0.002544	0.8
421	-0.565516	4.218515	145.692536	0.002487	0.8
422	-0.580318	4.954646	141.560370	0.001651	0.8
423	-0.588569	4.943511	141.621130	0.001985	0.8
424	-0.591830	4.559824	143.747052	0.001825	0.8
425	-0.599033	4.388436	144.717432	0.002051	0.8
426	-0.589943	4.619712	143.411031	0.003639	0.8
427	-0.600712	5.594669	138.153600	0.003422	0.8
428	-0.609100	5.092777	140.810975	0.002069	0.8
429	-0.590223	4.649087	143.246790	0.002387	0.8
430	-0.603814	4.238945	145.574601	0.002439	0.9
431	-0.584833	3.738310	148.520629	0.002777	0.8
432	-0.588618	4.663315	143.167369	0.001807	0.9
433	-0.589875	5.158092	140.459376	0.001902	0.8
434	-0.591309	4.819779	142.299796	0.001691	0.8
435	-0.600153	4.336428	145.014496	0.001587	0.8
436	-0.594910	3.996948	146.983918	0.002450	0.9
437	-0.596128	3.729398	148.574150	0.002388	0.8
438	-0.594869	3.233509	151.614419	0.001563	0.8
439	-0.579660	2.809512	154.314350	0.003708	0.8
440	-0.587170	2.320759	157.548449	0.002179	0.8
441	-0.585221	3.047585	152.786624	0.001626	0.8
442	-0.589143	2.969454	153.284646	0.003994	0.9
443	-0.567425	3.132667	152.247962	0.002740	0.8
444	-0.594688	2.644319	155.392481	0.002554	0.8
445	-0.589443	3.188773	151.894821	0.001507	0.9
446	-0.595675	3.147932	152.151720	0.003166	1.0
447	-0.591031	3.264978	151.417788	0.001683	0.9
448	-0.596526	2.772042	154.557579	0.002258	1.0
449	-0.590097	2.764430	154.607090	0.002486	0.9
450	-0.581887	2.264947	157.926403	0.002145	0.9
451	-0.593352	1.780842	161.282424	0.002876	0.8
452	-0.588500	2.709358	154.966212	0.001848	0.8
453	-0.597779	3.411322	150.510050	0.001903	0.8
454	-0.585699	3.124636	152.298645	0.002299	0.8
455	-0.584363	3.461819	150.199349	0.002222	0.8
456	-0.596421	2.965152	153.312163	0.003315	0.8
457	-0.593717	3.627815	149.186978	0.002542	0.8
458	-0.576615	3.125866	152.290881	0.002596	0.8
459	-0.581917	2.665624	155.252586	0.002577	0.8
460	-0.579052	2.168457	158.584117	0.002375	0.8
461	-0.587664	1.691420	161.917998	0.002309	0.8
462	-0.617404	1.799699	161.149031	0.001436	0.9
463	-0.615363	1.395138	164.060132	0.002486	0.8
464	-0.598444	1.527464	163.096448	0.003053	1.1
465	-0.599218	2.513288	156.258422	0.001828	0.8
466	-0.605227	2.021193	159.598561	0.002285	0.8
467	-0.587923	2.448472	156.690349	0.001777	0.8
468	-0.606712	2.036719	159.490999	0.002705	0.8
469	-0.595500	1.596921	162.595131	0.001695	0.8
470	-0.595801	1.121180	166.091923	0.002878	0.8
471	-0.611943	1.859221	160.729419	0.001425	0.8
472	-0.601361	1.626685	162.381246	0.002653	0.8
473	-0.591440	1.204614	165.467831	0.002463	0.8
474	-0.580377	0.733905	169.051507	0.001833	0.8
475	-0.611600	0.319856	172.334621	0.002442	0.8
476	-0.588802	0.000000	174.959492	0.002326	0.8
477	-0.601559	0.432526	171.428667	0.001629	0.8
478	-0.619800	0.602204	170.082149	0.001903	0.8
479	-0.596537	0.147715	173.737418	0.003350	1.0
480	-0.615291	0.000000	174.959492	0.002052	0.9
481	-0.609655	0.000000	174.959492	0.002448	0.8
482	-0.604569	0.000000	174.959492	0.002166	0.8
483	-0.583491	0.000000	174.959492	0.003511	0.8
484	-0.603050	0.985323	167.118277	0.001102	0.8
485	-0.604872	0.682453	169.452657	0.001646	0.8
486	-0.586135	0.409311	171.614550	0.002623	0.8
487	-0.610021	0.000000	174.959492	0.001862	0.8
488	-0.617676	0.200615	173.303900	0.002139	0.8
489	-0.603547	0.000000	174.959492	0.002669	0.8
490	-0.597865	0.000000	174.959492	0.001865	0.8
491	-0.602052	0.000000	174.959492	0.002519	0.8
492	-0.619140	0.000000	174.959492	0.004328	0.8
493	-0.598492	0.603794	170.069636	0.002149	0.8
494	-0.581400	0.653467	169.679493	0.003466	0.8
495	-0.594133	0.203417	173.280998	0.004057	0.8
496	-0.602443	1.203301	165.477617	0.001532	0.9
497	-0.597066	0.717047	169.182735	0.002219	0.9
498	-0.592817	0.323828	172.302522	0.002647	0.9
499	-0.627450	0.000000	174.959492	0.002319	0.8
500	-0.609027	0.558843	170.424237	0.003049	0.8
501	-0.606986	1.529676	163.080432	0.003081	0.8
502	-0.605381	1.043730	166.675484	0.002737	0.8
503	-0.616802	0.545837	170.527110	0.003087	0.8
504	-0.604885	1.000246	167.004920	0.001674	0.8
505	-0.608248	0.981867	167.144551	0.002841	0.8
506	-0.591133	0.535301	170.610541	0.002358	0.8
507	-0.614739	0.074055	174.344681	0.002001	0.8
508	-0.596334	0.484271	171.015779	0.002812	0.8
509	-0.613484	0.000000	174.959492	0.002365	0.8
510	-0.616064	0.000000	174.959492	0.002267	0.8
511	-0.591492	0.000000	174.959492	0.003730	0.8
512	-0.599040	0.000000	174.959492	0.001945	0.8
513	-0.608379	0.000000	174.959492	0.001851	1.0
514	-0.610107	0.202756	173.286402	0.001616	0.9
515	-0.605937	0.117802	173.983514	0.002200	0.8
