1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
50	-0.776045	44.265520	109.498340	0.008931	0.9
51	-0.761651	43.856480	110.188931	0.009120	1.0
52	-0.770149	44.856480	108.515764	0.006526	1.1
53	-0.777073	45.856480	106.892648	0.010580	1.2
54	-0.769468	45.377626	107.663780	0.007574	0.9
55	-0.760483	46.377626	106.065864	0.007424	1.0
56	-0.763480	47.377626	104.514686	0.009568	0.9
57	-0.784639	48.377626	103.008225	0.008617	1.0
58	-0.770606	49.377626	101.544575	0.006626	0.9
59	-0.783393	50.377626	100.121936	0.008418	0.9
60	-0.776724	51.377626	98.738609	0.008085	0.9
61	-0.772518	50.897063	99.398582	0.008146	0.9
62	-0.777539	51.897063	98.035035	0.008222	0.9
63	-0.799439	52.897063	96.708392	0.008001	1.0
64	-0.774241	53.896486	95.417910	0.007484	1.0
65	-0.784488	53.415926	96.034096	0.013680	1.1
66	-0.771555	54.415926	94.760703	0.008777	1.2
67	-0.770491	55.415926	93.520638	0.008158	1.2
68	-0.791700	54.945625	94.099775	0.007710	1.1
69	-0.774696	54.465063	94.699002	0.006365	0.9
70	-0.776051	54.050504	95.222094	0.006492	1.1
71	-0.781813	53.873907	95.446684	0.008546	1.0
72	-0.781013	53.393522	96.063016	0.006897	0.9
73	-0.779434	54.393522	94.788862	0.008895	1.1
74	-0.771887	53.912959	95.396928	0.007497	1.0
75	-0.787052	54.912959	94.140266	0.013222	1.0
76	-0.777908	55.910495	92.919258	0.008142	1.0
77	-0.783000	56.910495	91.726617	0.009614	1.0
78	-0.786304	57.910495	90.564204	0.008446	1.1
79	-0.792273	57.429931	91.119118	0.009948	1.2
80	-0.778650	58.429931	89.971954	0.005925	1.1
81	-0.783970	57.949369	90.519611	0.008295	1.0
82	-0.772438	57.551699	90.977869	0.007315	0.9
83	-0.791843	57.071135	91.537879	0.008061	0.9
84	-0.772316	57.253181	91.324929	0.006464	1.0
85	-0.790160	56.774554	91.886944	0.008866	1.0
86	-0.777347	56.307540	92.442033	0.007165	0.9
87	-0.789780	57.307071	91.262080	0.005535	0.9
88	-0.780328	58.294040	90.126145	0.006761	0.9
89	-0.807352	57.814521	90.674486	0.008492	0.9
90	-0.777249	57.333957	91.230756	0.008152	0.9
91	-0.772421	58.333957	90.080798	0.007649	1.0
92	-0.797582	57.853394	90.629786	0.007529	1.1
93	-0.803666	57.372830	91.185506	0.008241	1.0
94	-0.789059	56.892272	91.748077	0.008029	1.2
95	-0.779694	57.892272	90.585123	0.008297	1.1
96	-0.791583	57.414165	91.137439	0.008197	0.9
97	-0.806678	58.414165	89.989817	0.008435	1.0
98	-0.771860	57.933601	90.537693	0.005544	0.9
99	-0.788188	57.505924	91.030915	0.006557	0.9
100	-0.801461	57.198726	91.388524	0.009775	0.9
101	-0.793856	58.198726	90.234610	0.009095	0.9
102	-0.792699	59.198726	89.109473	0.009696	1.0
103	-0.786113	60.198726	88.012048	0.007117	0.9
104	-0.799682	61.198726	86.941325	0.005663	0.9
105	-0.797454	60.718193	87.452572	0.008327	0.9
106	-0.795990	61.718148	86.395384	0.008235	1.0
107	-0.806794	62.718147	85.363406	0.008073	1.1
108	-0.792336	63.718147	84.355790	0.007597	1.2
109	-0.810874	63.237583	84.837028	0.008883	1.1
110	-0.802307	64.237198	83.842106	0.007436	1.0
111	-0.789578	65.237198	82.869879	0.005391	0.9
112	-0.802247	64.758311	83.332636	0.009218	0.9
113	-0.808895	64.328643	83.752254	0.008620	1.0
114	-0.784232	65.328643	82.782098	0.008966	1.1
115	-0.788432	66.328643	81.834161	0.006276	1.1
116	-0.805769	65.857977	82.277603	0.009225	0.9
117	-0.788662	65.377663	82.735118	0.010468	0.9
118	-0.808670	66.377662	81.788251	0.008787	1.1
119	-0.789883	67.377662	80.862811	0.006638	0.9
120	-0.790687	68.369413	79.965459	0.007173	1.0
121	-0.792854	69.369401	79.080597	0.007022	0.9
122	-0.800807	70.369397	78.215096	0.007824	1.0
123	-0.795266	71.369195	77.368501	0.008140	0.9
124	-0.789458	72.369002	76.540030	0.006693	0.8
125	-0.790302	73.369002	75.728958	0.005404	0.8
126	-0.786932	73.985845	75.237170	0.006903	1.1
127	-0.812835	74.048262	75.187762	0.007111	0.8
128	-0.800747	75.048244	74.404964	0.007552	0.8
129	-0.796342	76.037018	73.646804	0.007108	1.1
130	-0.812256	77.035978	72.896362	0.008513	1.0
131	-0.816113	78.035978	72.160303	0.009866	1.1
132	-0.798282	78.700204	71.679554	0.006334	0.9
133	-0.798867	79.680759	70.981449	0.005976	0.9
134	-0.805068	79.200448	71.321698	0.007371	0.9
135	-0.798752	78.719885	71.665407	0.007307	1.0
136	-0.807630	79.719872	70.953884	0.007885	1.0
137	-0.794467	79.375696	71.197177	0.005572	1.1
138	-0.802687	78.895213	71.539626	0.008506	1.0
139	-0.809195	79.895193	70.830591	0.007715	1.4
140	-0.811091	79.868364	70.849430	0.006536	1.0
141	-0.820935	80.866637	70.155120	0.007744	1.1
142	-0.795223	80.386085	70.487643	0.007887	1.0
143	-0.802739	81.386081	69.799196	0.008228	1.0
144	-0.797298	80.905988	70.128030	0.008585	1.0
145	-0.810434	80.425566	70.460205	0.009340	1.0
146	-0.795734	81.425358	69.772430	0.005910	1.0
147	-0.801001	82.420526	69.101042	0.006462	1.1
148	-0.803569	81.940781	69.423081	0.007914	1.1
149	-0.796083	81.772046	69.537063	0.008950	1.0
150	-0.804616	81.754340	69.549044	0.007289	1.0
151	-0.804884	82.745892	68.884329	0.008533	1.0
152	-0.815650	82.265790	69.204585	0.008349	0.9
153	-0.809752	81.785945	69.527659	0.008664	1.1
154	-0.810146	82.785945	68.857745	0.007253	1.2
155	-0.791670	83.785945	68.200617	0.008230	0.9
156	-0.818862	84.785945	67.555913	0.012793	1.0
157	-0.805356	85.785945	66.923284	0.008179	1.1
158	-0.787157	86.785945	66.302393	0.006591	1.4
159	-0.810547	86.305384	66.599325	0.007202	1.2
160	-0.791660	87.305380	65.984406	0.005543	0.9
161	-0.812716	88.305362	65.380746	0.006435	1.0
162	-0.785871	87.905027	65.621086	0.006552	0.9
163	-0.811485	87.425208	65.911482	0.008367	0.9
164	-0.814536	86.944644	66.204916	0.007488	1.0
165	-0.792619	87.944644	65.597223	0.008686	0.8
166	-0.798364	88.944642	65.000586	0.006341	0.8
167	-0.807468	88.480332	65.276256	0.008604	0.8
168	-0.809950	87.999780	65.564042	0.008062	1.3
169	-0.808751	88.999780	64.968004	0.007065	1.0
170	-0.795753	89.999771	64.382711	0.007297	0.9
171	-0.798168	89.970981	64.399414	0.006927	0.9
172	-0.801318	89.490418	64.679511	0.007478	1.0
173	-0.819527	90.075080	64.339060	0.008555	0.9
174	-0.818159	89.673616	64.572447	0.008231	1.0
175	-0.803449	90.036101	64.361645	0.006385	1.1
176	-0.797550	89.588790	64.621976	0.008755	1.0
177	-0.815873	90.478682	64.106123	0.007084	1.0
178	-0.811596	91.377904	63.593161	0.007768	0.9
179	-0.793251	92.377900	63.032268	0.007270	1.1
180	-0.795506	93.377803	62.481233	0.008519	0.9
181	-0.800421	92.897239	62.744859	0.007237	0.9
182	-0.829610	93.897239	62.198763	0.009194	1.0
183	-0.810312	94.897239	61.662091	0.007337	1.0
184	-0.812183	95.897238	61.134602	0.007239	0.9
185	-0.811493	95.416689	61.386956	0.008905	1.0
186	-0.800450	95.292599	61.452459	0.007235	1.2
187	-0.805123	96.292599	60.928535	0.008815	1.0
188	-0.798885	97.292582	60.413477	0.005709	1.0
189	-0.816388	96.812563	60.659627	0.007758	1.2
190	-0.803867	97.812501	60.149110	0.008665	1.1
191	-0.813988	98.812501	59.647083	0.009553	1.0
192	-0.800783	99.812501	59.153367	0.009707	1.2
193	-0.795274	100.812501	58.667757	0.006670	1.0
194	-0.811480	101.812501	58.190055	0.007605	0.9
195	-0.807430	102.301405	57.959325	0.008151	0.9
196	-0.793683	103.296945	57.495107	0.006869	0.9
197	-0.825042	102.816381	57.718261	0.008105	0.9
198	-0.807144	103.816380	57.255836	0.008349	0.8
199	-0.805098	104.816380	56.800761	0.007451	1.0
200	-0.813788	105.816320	56.352890	0.008617	1.0
201	-0.816094	105.335831	56.567216	0.007317	1.0
202	-0.794010	104.936191	56.746723	0.007331	1.1
203	-0.805769	104.455628	56.964094	0.009536	1.2
204	-0.809878	103.975065	57.183136	0.006490	1.1
205	-0.801899	104.975065	56.729212	0.007319	1.1
206	-0.803633	105.062756	56.689750	0.006704	1.2
207	-0.809017	104.582193	56.906684	0.009354	1.1
208	-0.804018	104.144912	57.105527	0.006758	1.0
209	-0.816288	103.664348	57.325661	0.007508	1.0
210	-0.797678	104.643236	56.879036	0.006109	1.0
211	-0.795140	105.643158	56.429943	0.006823	0.9
212	-0.808251	106.491485	56.054458	0.008383	1.0
213	-0.814348	106.010922	56.266548	0.008386	1.0
214	-0.801400	107.010922	55.827003	0.007156	0.9
215	-0.797691	106.530358	56.037372	0.006672	0.9
216	-0.810379	107.530152	55.601476	0.007950	1.1
217	-0.809554	108.530152	55.172221	0.008731	1.0
218	-0.811506	108.538433	55.168694	0.008308	1.1
219	-0.809040	109.538433	54.746070	0.009694	0.9
220	-0.796080	109.057869	54.948356	0.006600	1.0
221	-0.798787	110.057868	54.529089	0.007805	1.3
222	-0.811636	109.587757	54.725392	0.007124	1.0
223	-0.786498	110.031724	54.539969	0.009200	0.9
224	-0.802686	109.626236	54.709271	0.007280	1.1
225	-0.800492	110.626236	54.293630	0.008303	1.1
226	-0.816270	111.626212	53.884267	0.006701	1.0
227	-0.807703	112.257585	53.628963	0.006464	0.9
228	-0.810952	113.257585	53.229515	0.009943	0.9
229	-0.796600	112.777292	53.420622	0.008924	1.2
230	-0.803514	113.777290	53.024261	0.009807	1.1
231	-0.802231	113.939515	52.960515	0.007233	0.9
232	-0.813598	114.939212	52.571043	0.007892	0.9
233	-0.802669	115.932042	52.189875	0.008230	1.0
234	-0.800209	116.931982	51.811524	0.007465	0.9
235	-0.806754	116.451855	51.992504	0.006853	0.9
236	-0.790759	117.451855	51.616976	0.009098	0.9
237	-0.802945	118.451855	51.246835	0.005929	0.9
238	-0.810643	117.971296	51.424045	0.008683	0.9
239	-0.807098	118.969353	51.057364	0.007279	1.0
240	-0.803242	118.488789	51.233265	0.006736	1.1
241	-0.793868	119.488789	50.868587	0.008067	1.0
242	-0.811337	119.059463	51.024515	0.008315	0.9
243	-0.809741	118.739362	51.141397	0.009907	1.0
244	-0.802401	119.739362	50.778020	0.007537	1.2
245	-0.819812	120.739129	50.419854	0.008494	1.2
246	-0.810127	121.739129	50.066623	0.006321	1.0
247	-0.803261	122.739129	49.718307	0.006567	0.9
248	-0.812266	122.259570	49.884738	0.007743	0.9
249	-0.797938	121.779046	50.052626	0.008573	0.9
250	-0.802086	122.778874	49.704563	0.007546	1.2
251	-0.797382	122.298929	49.871037	0.006902	1.2
252	-0.797932	123.298851	49.525455	0.009948	0.9
253	-0.814282	123.262627	49.537890	0.008655	0.9
254	-0.801059	124.262625	49.196868	0.006208	1.0
255	-0.812515	125.262624	48.860508	0.009595	1.0
256	-0.814969	126.262593	48.528727	0.008561	0.9
257	-0.832045	127.262593	48.201411	0.007888	1.1
258	-0.806938	126.782030	48.358154	0.010237	0.9
259	-0.802512	127.782028	48.033128	0.008309	0.9
260	-0.812486	128.782028	47.712441	0.008701	0.9
261	-0.800196	129.781187	47.396272	0.007641	0.9
262	-0.810716	130.781187	47.084005	0.007563	0.9
263	-0.809951	131.759683	46.782410	0.007362	1.0
264	-0.813275	132.759652	46.478163	0.010321	1.0
265	-0.801653	133.759652	46.177838	0.008329	1.0
266	-0.797192	133.292893	46.317533	0.007905	0.9
267	-0.813355	134.292011	46.019535	0.007321	1.2
268	-0.799942	133.818550	46.160271	0.006972	1.0
269	-0.801926	134.774564	45.876977	0.010296	0.9
270	-0.817354	135.774343	45.584411	0.005902	1.0
271	-0.803815	136.774343	45.295490	0.008689	1.1
272	-0.813160	136.293915	45.433838	0.006543	1.0
273	-0.816533	137.293881	45.146825	0.007032	0.9
274	-0.808432	137.586834	45.063427	0.009241	0.9
275	-0.812314	138.586353	44.781186	0.008686	0.9
276	-0.811861	139.586260	44.502351	0.005837	1.1
277	-0.811081	140.586260	44.226942	0.006765	1.1
278	-0.806097	141.586248	43.954924	0.007547	0.9
279	-0.818524	142.586248	43.686228	0.006712	0.9
280	-0.805286	142.126987	43.809221	0.010665	1.0
281	-0.812627	143.126987	43.542298	0.007930	1.1
282	-0.820429	144.126987	43.278608	0.008945	0.9
283	-0.827841	143.646424	43.404928	0.010871	0.9
284	-0.826184	144.646424	43.142894	0.008950	1.1
285	-0.809308	144.234133	43.250544	0.007834	1.2
286	-0.800355	145.234126	42.990367	0.008714	1.0
287	-0.803256	144.760291	43.113258	0.008564	1.0
288	-0.802703	145.760291	42.854723	0.007769	1.0
289	-0.819851	145.279729	42.978577	0.010565	0.9
290	-0.794176	144.810902	43.100098	0.006540	1.1
291	-0.809622	145.810902	42.841721	0.006426	1.1
292	-0.807023	145.330347	42.965498	0.009959	0.9
293	-0.801266	146.330347	42.708727	0.008798	1.0
294	-0.817384	146.291034	42.718764	0.007363	0.9
295	-0.819183	147.228976	42.480590	0.008768	0.9
296	-0.817214	146.748412	42.602288	0.008143	0.9
297	-0.820121	147.748412	42.349828	0.006988	1.0
298	-0.808025	148.614611	42.133553	0.006439	1.0
299	-0.813405	149.409914	41.936916	0.007896	1.1
300	-0.789533	150.407226	41.692911	0.006509	0.9
301	-0.821039	149.926966	41.810057	0.009353	1.0
302	-0.809259	150.926966	41.566872	0.007374	1.0
303	-0.831110	150.446404	41.683383	0.009357	1.0
304	-0.806019	149.966197	41.800463	0.006526	1.1
305	-0.825556	150.966194	41.557390	0.006969	1.0
306	-0.815479	151.966192	41.317127	0.008757	1.0
307	-0.815263	152.966192	41.079626	0.006108	1.0
308	-0.793784	152.485629	41.193419	0.006028	0.9
309	-0.813770	153.485628	40.957334	0.010152	1.1
310	-0.801849	154.485628	40.723940	0.007918	1.0
311	-0.812010	154.005065	40.835768	0.006329	0.9
312	-0.803310	155.004217	40.603949	0.006776	0.9
313	-0.806885	155.998119	40.375944	0.007725	1.0
314	-0.811677	156.739252	40.207585	0.007046	1.0
315	-0.794582	157.739252	39.982634	0.008115	1.0
316	-0.801835	157.293951	40.082494	0.007496	1.0
317	-0.801120	158.244789	39.869869	0.007140	1.1
318	-0.819652	159.244614	39.648709	0.009664	0.9
319	-0.804587	158.765761	39.754323	0.006488	0.8
320	-0.808644	158.285198	39.860882	0.009331	0.9
321	-0.804702	159.285198	39.639783	0.006946	0.9
322	-0.806232	160.285198	39.421123	0.007899	0.9
323	-0.823114	159.902819	39.504449	0.007724	1.0
324	-0.806501	159.422256	39.609671	0.009279	0.9
325	-0.804665	160.422256	39.391342	0.006995	1.0
326	-0.797845	161.422246	39.175409	0.006070	0.9
327	-0.795641	162.422246	38.961829	0.007449	1.3
328	-0.825781	163.214780	38.794206	0.007786	1.0
329	-0.818751	164.213249	38.585070	0.007112	1.1
330	-0.813132	163.771679	38.677281	0.007890	1.1
331	-0.803698	163.291115	38.778137	0.007677	0.9
332	-0.817543	164.287072	38.569697	0.007296	0.9
333	-0.805330	163.806508	38.669992	0.007770	0.9
334	-0.809277	164.806508	38.461872	0.007596	0.9
335	-0.802959	164.325945	38.561607	0.008676	1.0
336	-0.811124	165.325945	38.354649	0.007813	0.9
337	-0.814444	164.845381	38.453827	0.008663	0.9
338	-0.806854	165.741177	38.269365	0.006203	0.9
339	-0.812299	166.741175	38.065524	0.006732	1.0
340	-0.815590	166.297575	38.155679	0.007869	0.9
341	-0.801271	166.700815	38.073709	0.010403	1.0
342	-0.799579	167.458784	37.920579	0.007645	1.1
343	-0.822364	168.458784	37.720427	0.007507	1.1
344	-0.807671	168.636678	37.685042	0.008365	1.1
345	-0.789935	169.636677	37.487362	0.006898	1.1
346	-0.813779	169.745178	37.466038	0.007999	1.0
347	-0.807425	170.745135	37.270652	0.009897	1.0
348	-0.802790	171.745121	37.077287	0.008580	1.0
349	-0.795701	172.745121	36.885915	0.006246	1.0
350	-0.827951	173.745094	36.696515	0.010031	1.0
351	-0.819043	174.516929	36.551649	0.007225	1.1
352	-0.800541	175.492108	36.370245	0.007789	0.9
353	-0.813959	176.492108	36.186085	0.007964	0.9
354	-0.811798	177.399827	36.020526	0.007296	0.9
355	-0.812911	178.398757	35.840074	0.005625	0.9
356	-0.819870	179.398757	35.661230	0.008388	0.9
357	-0.800097	180.031902	35.548916	0.006718	1.0
358	-0.813079	179.551575	35.634056	0.008516	0.9
359	-0.804810	180.551575	35.457258	0.007400	0.9
360	-0.798439	181.551569	35.282206	0.008074	1.1
361	-0.813541	181.071014	35.366112	0.007963	1.1
362	-0.805702	182.071014	35.191956	0.009609	1.1
363	-0.806111	183.070404	35.019611	0.008375	1.0
364	-0.798433	182.589840	35.102273	0.006926	1.0
365	-0.832178	183.589840	34.930699	0.007053	1.1
366	-0.802256	183.131648	35.009104	0.008205	1.2
367	-0.817297	182.924490	35.044668	0.008227	1.0
368	-0.793791	183.924487	34.873656	0.009075	1.1
369	-0.811125	184.924487	34.704305	0.007041	1.0
370	-0.808191	184.443924	34.785483	0.009445	0.9
371	-0.803444	183.980453	34.864135	0.009147	0.9
372	-0.809912	184.980453	34.694875	0.008052	0.9
373	-0.809665	184.499889	34.776010	0.009318	1.0
374	-0.817323	185.499889	34.607603	0.008187	0.9
375	-0.801077	185.019889	34.688234	0.007560	0.9
376	-0.813350	184.539325	34.769337	0.006289	1.6
377	-0.809978	184.264829	34.815834	0.007282	1.0
378	-0.806687	183.999153	34.860955	0.007529	0.8
379	-0.806142	184.999153	34.691726	0.006847	0.9
380	-0.801928	184.518590	34.772845	0.008373	1.2
381	-0.789747	184.038026	34.854345	0.006602	0.9
382	-0.812105	184.522279	34.772221	0.007161	1.1
383	-0.817336	185.521744	34.603941	0.007838	1.7
384	-0.797206	186.521744	34.437192	0.006850	1.1
385	-0.812244	186.053453	34.515078	0.007759	1.0
386	-0.806218	186.189570	34.492403	0.005488	0.9
387	-0.813837	187.188129	34.326963	0.005398	1.0
388	-0.816939	188.186507	34.163132	0.008090	1.0
389	-0.809540	189.182891	34.001179	0.008252	1.0
390	-0.813910	188.702328	34.079098	0.009900	0.9
391	-0.805815	188.221765	34.157374	0.004807	0.9
392	-0.822415	189.219540	33.995252	0.005660	1.0
393	-0.803662	190.219279	33.834346	0.009078	1.2
394	-0.804544	191.174038	33.682095	0.006587	1.0
395	-0.815774	192.173033	33.524251	0.008048	1.1
396	-0.811555	191.692470	33.599996	0.007115	1.0
397	-0.821881	192.493349	33.473952	0.009020	1.0
398	-0.817484	193.493349	33.317892	0.009126	0.9
399	-0.801849	194.055315	33.230828	0.008529	0.9
400	-0.801755	193.575225	33.305178	0.006525	1.0
401	-0.808518	194.572845	33.151050	0.009120	1.0
402	-0.809121	195.572842	32.997979	0.006841	1.0
403	-0.797530	195.099293	33.070289	0.006114	0.9
404	-0.817945	196.098794	32.918037	0.005950	1.1
405	-0.816167	197.098792	32.767106	0.006940	1.1
406	-0.800662	196.618242	32.839463	0.005775	1.6
407	-0.797741	197.618240	32.689249	0.005395	0.9
408	-0.813978	198.617947	32.540447	0.006186	1.1
409	-0.809484	199.531195	32.405693	0.006656	1.0
410	-0.810067	200.531194	32.259412	0.008549	1.1
411	-0.807519	200.453850	32.270679	0.006565	0.9
412	-0.818696	201.130972	32.172309	0.007372	1.0
413	-0.810821	200.653116	32.241668	0.007686	1.1
414	-0.814722	200.176471	32.311150	0.007534	1.0
415	-0.825015	199.696063	32.381485	0.007594	1.0
416	-0.800400	199.957028	32.343240	0.007865	0.9
417	-0.799629	199.476465	32.413737	0.006548	1.0
418	-0.818626	200.439203	32.272814	0.007447	1.1
419	-0.815460	199.958639	32.343004	0.007758	1.0
420	-0.821585	200.958601	32.197293	0.007117	1.0
421	-0.824663	201.958600	32.052884	0.007689	1.1
422	-0.818425	202.950497	31.910919	0.008815	1.1
423	-0.822454	203.950497	31.769061	0.007418	1.0
424	-0.829095	204.950497	31.628460	0.008215	1.0
425	-0.814609	205.950496	31.489097	0.007950	1.0
426	-0.815871	206.497187	31.413427	0.010551	1.0
427	-0.809200	206.541093	31.407365	0.006907	1.0
428	-0.808563	206.060541	31.473836	0.008296	1.0
429	-0.809791	205.580025	31.540583	0.007469	1.1
430	-0.822198	206.580025	31.401992	0.008360	1.0
431	-0.796243	206.099461	31.468442	0.007795	1.0
432	-0.814729	207.099452	31.330484	0.008784	1.1
433	-0.802710	208.099450	31.193729	0.007905	0.9
434	-0.821166	209.099450	31.058163	0.007333	1.0
435	-0.808869	210.099450	30.923770	0.008167	1.0
436	-0.808502	209.618887	30.988209	0.008354	1.1
437	-0.815868	210.618476	30.854474	0.007634	1.0
438	-0.810793	211.618476	30.721834	0.007389	0.9
439	-0.813715	212.618476	30.590330	0.006177	1.0
440	-0.804795	213.608547	30.461235	0.006468	1.1
441	-0.802717	214.574371	30.336348	0.008516	1.0
442	-0.789012	214.189440	30.385999	0.009228	1.0
443	-0.815916	213.708877	30.448214	0.005933	1.0
444	-0.819984	214.575171	30.336245	0.009877	1.0
445	-0.815742	215.574978	30.208039	0.005281	1.0
446	-0.809571	215.643157	30.199336	0.006861	1.0
447	-0.805816	215.202190	30.255715	0.006670	1.0
448	-0.804858	214.721626	30.317397	0.005772	0.9
449	-0.808045	214.243591	30.379005	0.007791	0.9
450	-0.802299	213.763031	30.441191	0.005867	1.2
451	-0.813416	214.763031	30.312073	0.009904	1.1
452	-0.810016	215.757887	30.184702	0.007089	1.2
453	-0.812315	216.438652	30.098158	0.007560	1.0
454	-0.828823	216.094918	30.141794	0.007231	0.9
455	-0.814344	215.614496	30.202994	0.008601	1.0
456	-0.810498	215.134446	30.264395	0.009493	1.0
457	-0.806399	216.134446	30.136770	0.007576	1.0
458	-0.818374	215.653882	30.197967	0.007781	0.9
459	-0.802796	216.653394	30.070962	0.007446	1.0
460	-0.823546	216.185626	30.130267	0.006701	1.0
461	-0.816782	215.705076	30.191436	0.006794	0.9
462	-0.804815	215.224604	30.252844	0.007164	0.9
463	-0.799053	214.760125	30.312446	0.008554	0.9
464	-0.814443	215.760125	30.184416	0.008255	1.1
465	-0.794484	216.760125	30.057463	0.007639	1.0
466	-0.802523	217.759180	29.931692	0.007571	1.2
467	-0.821524	218.759180	29.806851	0.008112	1.0
468	-0.814205	219.656301	29.695737	0.006266	1.1
469	-0.808973	219.175738	29.755154	0.007283	1.1
470	-0.810620	218.708901	29.813103	0.007958	0.9
471	-0.804468	219.708867	29.689252	0.007055	0.9
472	-0.810667	220.675763	29.570471	0.008679	0.9
473	-0.810992	220.195200	29.629388	0.006385	1.0
474	-0.812360	219.720244	29.687849	0.007168	1.2
475	-0.803219	220.720244	29.565030	0.006514	0.9
476	-0.810434	220.328317	29.613044	0.007695	0.9
477	-0.825918	221.328313	29.490843	0.008043	1.0
478	-0.808551	220.847750	29.549442	0.008685	1.1
479	-0.800472	220.367186	29.608276	0.008018	1.2
480	-0.806387	221.367186	29.486113	0.006527	0.9
481	-0.811330	222.341759	29.368022	0.007916	1.0
482	-0.820702	223.340652	29.247962	0.006631	0.9
483	-0.818699	224.335931	29.129309	0.007158	0.9
484	-0.816504	223.864529	29.185387	0.008364	0.9
485	-0.808388	224.716658	29.084174	0.007508	1.1
486	-0.814303	224.662208	29.090621	0.006627	1.1
487	-0.801939	225.644311	28.974786	0.005362	0.9
488	-0.805695	226.581763	28.865075	0.006890	0.8
489	-0.803387	227.581685	28.748965	0.009034	0.9
490	-0.823640	228.581683	28.633777	0.008246	0.8
491	-0.813296	229.581683	28.519507	0.007540	1.1
492	-0.810797	230.581683	28.406147	0.006134	1.0
493	-0.811474	230.101143	28.460508	0.005499	0.9
494	-0.818236	229.819143	28.492507	0.008993	0.9
495	-0.810814	230.819143	28.379360	0.006308	1.1
496	-0.819754	231.810974	28.268022	0.007511	0.9
497	-0.806925	232.809084	28.156857	0.005594	0.9
498	-0.820126	232.330507	28.210050	0.006379	1.0
499	-0.802167	233.327444	28.099469	0.007511	1.1
500	-0.797766	233.055025	28.129600	0.008956	1.1
501	-0.805182	234.045829	28.020322	0.008233	0.9
502	-0.807483	234.528663	27.967376	0.007700	0.9
503	-0.806764	235.528643	27.858356	0.007063	1.1
504	-0.821333	236.518381	27.751286	0.010257	1.2
505	-0.806069	236.037818	27.803170	0.008981	1.0
506	-0.816803	237.037818	27.695422	0.007570	0.9
507	-0.815081	238.037818	27.588505	0.009096	1.2
508	-0.808819	238.212417	27.569922	0.006683	1.1
509	-0.822915	239.175132	27.467906	0.010262	1.0
510	-0.831778	238.694568	27.518736	0.007407	1.3
511	-0.811475	239.692832	27.413359	0.006791	1.0
512	-0.815370	239.242627	27.460782	0.007947	1.0
513	-0.803015	240.240830	27.355855	0.006974	1.0
514	-0.823281	239.765455	27.405724	0.008185	1.0
